Worker size,Energy (FA),Energy (MZ),Time (FA),CPU time (FA),Time (MZ),RMSD (FA),RMSD (AA),RMSD (AAS)
A1,-147.474,-47.065,1,0.844109,11,1.03515,0.790867,0.788525
A1,-155.163,-42.123,0,0.808813,11,1.68378,0.851081,0.866478
A1,-158.714,-48.592,0,0.848437,17,1.75414,0.915566,0.947944
A1,-157.282,-46.643,1,0.843995,8,1.52449,0.895529,0.903826
A1,-154.406,-35.279,1,0.837259,10,2.66156,1.69673,1.58369
A1,-152.336,-30.181,1,0.851933,8,2.19584,1.91565,1.29229
A1,-157.653,-45.718,1,0.839163,10,2.63778,1.85986,1.92984
A1,-150.337,-43.254,0,0.864862,12,2.48041,1.20492,1.23733
A1,-150.835,-37.235,1,0.83348,8,2.34282,1.19037,1.15211
A1,-149.623,-41.858,1,0.845957,18,2.41896,1.27463,1.11744
A1,-155.762,-39.175,1,0.829489,8,1.93176,1.8443,1.83414
A1,-146.793,-50.098,1,0.827987,16,1.79965,0.850136,0.864092
A1,-140.785,-33.463,1,0.856874,12,3.0156,2.72014,2.27856
A1,-157.637,-47.212,1,0.857599,11,2.07399,1.2923,1.32163
A1,-160.542,-45.598,0,0.832367,11,1.82054,0.82323,0.791456
A1,-151.398,-47.253,1,0.842987,15,2.26087,1.06784,1.10111
A1,-157.359,-44.746,0,0.856495,16,2.35509,1.62191,1.5398
A1,-158.037,-49.727,1,0.836392,11,1.50601,1.00516,0.992876
A1,-151.307,-38.915,1,0.855159,7,2.39351,1.35441,1.36536
A1,-155.769,-38.670,1,0.852551,12,2.15415,1.4236,1.46558
A1,-156.029,-41.230,1,0.838558,8,1.65692,1.12124,1.07106
A1,-160.621,-45.653,1,0.854031,10,2.10843,1.7147,1.71313
A1,-155.366,-48.936,1,0.876006,26,1.52736,1.17351,1.16971
A1,-160.788,-36.419,1,0.847058,11,1.65032,1.20864,1.1541
A1,-149.423,-41.676,1,0.852879,13,2.12959,1.33867,1.21209
A1,-160.945,-45.663,1,0.833343,7,2.04484,1.26744,1.32252
A1,-151.862,-39.725,0,0.833491,16,1.66245,1.17446,0.848502
A1,-161.576,-42.477,1,0.839404,18,2.36206,1.2622,1.05698
A1,-140.010,-38.621,1,0.812056,21,2.55611,1.6293,1.51564
A1,-147.408,-38.225,1,0.867219,8,2.46103,1.44395,1.36291
A1,-150.673,-44.495,0,0.85795,10,1.77943,1.11274,1.0767
A1,-157.628,-42.038,1,0.856082,14,1.71669,1.13305,1.15614
A1,-151.161,-25.156,1,0.855107,11,4.24034,3.11935,2.77819
A1,-145.999,-41.157,1,0.844872,6,2.45258,1.85436,1.71232
A1,-150.552,-44.065,1,0.869872,11,2.21343,1.28681,1.27223
A1,-149.384,-46.697,1,0.820756,16,2.69255,0.833607,0.797362
A1,-151.726,-36.774,1,0.866233,16,2.63754,2.60765,2.55037
A1,-156.963,-37.246,1,0.846032,9,3.13231,2.31024,2.31363
A1,-151.701,-39.346,0,0.839787,7,1.52724,1.02956,1.02545
A1,-162.197,-39.958,1,0.842418,6,2.29154,1.68822,1.6191
A1,-155.746,-46.047,1,0.812778,12,2.51734,1.39283,1.43122
A1,-161.290,-36.544,0,0.832479,13,1.9612,1.07365,1.04752
A1,-158.215,-33.296,0,0.842676,9,1.91394,1.47719,1.40648
A1,-152.700,-30.654,1,0.839886,8,3.00004,2.27117,2.10372
A1,-157.190,-45.176,0,0.851324,11,2.0647,1.98408,1.95457
A1,-161.302,-43.877,1,0.830983,9,2.58899,1.59723,1.63117
A1,-157.393,-43.457,1,0.856916,6,1.31588,0.989652,1.03551
A1,-148.678,-45.248,0,0.841974,11,2.79456,1.0028,1.03671
A1,-157.507,-46.333,1,0.831313,13,2.58076,0.808773,0.83417
A1,-160.865,-41.267,1,0.841014,7,2.26065,1.8178,1.78936
A1,-146.116,-37.364,1,0.865165,11,1.96069,1.05935,0.868208
A1,-157.443,-26.180,1,0.826439,6,3.075,2.45178,2.14946
A1,-155.048,-41.692,1,0.835176,7,2.64114,2.203,2.14358
A1,-151.413,-46.604,1,0.865851,15,1.87995,0.918094,0.888465
A1,-150.483,-6.165,0,0.844708,14,1.57325,1.29962,1.012
A1,-156.568,-47.713,1,0.8234,12,1.37494,1.50073,1.45545
B2,-155.933,-41.326,1,1.61769,9,1.84884,1.40526,1.47032
B2,-155.822,-36.749,0,1.56211,17,2.92185,2.48757,2.33286
B2,-158.048,-42.923,1,1.56151,17,2.55072,1.44708,1.46198
B2,-156.379,-10.804,1,1.56384,20,2.66368,1.83572,1.26591
B2,-157.570,-28.652,1,1.66807,5,2.30697,1.76849,1.54557
B2,-162.757,-44.822,1,1.62891,19,1.61234,0.87873,0.848857
B2,-159.923,-46.312,1,1.5966,15,2.1239,1.58837,1.4367
B2,-151.850,-36.053,1,1.51442,16,1.60743,1.753,1.67604
B2,-154.669,-46.532,1,1.59974,18,1.40998,0.952862,0.948114
B2,-149.799,-43.246,0,1.61561,13,2.56099,1.56009,1.44483
B2,-154.583,-41.402,1,1.55584,10,2.99277,2.23933,2.11657
B2,-162.626,-46.765,1,1.5547,17,1.3777,1.06068,1.06637
B2,-155.465,-50.876,1,1.6346,19,1.89677,0.768501,0.777027
B2,-157.264,-36.343,0,1.5654,8,1.80914,1.41473,1.46026
B2,-158.739,-43.187,1,1.58967,19,2.08633,1.31893,1.31814
B2,-161.527,-47.782,1,1.57246,16,1.5305,0.930908,0.902123
B2,-157.393,-42.536,1,1.54671,14,2.58358,0.952591,0.944859
B2,-159.367,-50.832,1,1.61328,13,1.73174,0.74791,0.761335
B2,-152.224,-41.466,1,1.60691,17,1.77281,0.894812,0.890197
B2,-150.336,-10.913,1,1.54212,11,2.47218,2.19063,1.94396
B2,-156.700,-40.629,1,1.61722,8,2.10127,1.50085,1.50169
B2,-153.512,-37.972,1,1.57884,10,3.39053,2.31557,2.31071
B2,-156.959,-50.699,1,1.60586,15,1.40438,1.07153,1.07187
B2,-162.620,-38.218,1,1.54028,10,2.88879,0.999981,0.963253
B2,-158.642,-34.168,1,1.57161,21,3.98926,3.36408,3.35092
B2,-150.464,-43.479,0,1.61741,8,3.14333,2.20899,2.29842
B2,-155.607,-44.712,1,1.58257,17,1.65664,1.16495,1.06721
B2,-148.818,-32.869,1,1.54735,6,2.16513,2.02752,1.49759
B2,-152.284,-48.266,1,1.63057,17,1.24768,0.83607,0.770531
B2,-160.472,-37.615,1,1.61911,17,2.05554,1.2401,1.15316
B2,-148.992,-29.506,1,1.57968,10,3.57442,2.53147,2.51137
B2,-159.196,-36.828,1,1.55227,7,3.28585,2.9248,2.95932
B2,-156.055,-44.953,1,1.61323,16,1.94744,1.55905,1.52915
B2,-155.224,-19.974,1,1.56809,12,1.82721,0.984399,0.990571
B2,-154.702,-47.671,1,1.60684,10,2.39317,0.926109,0.885637
B2,-156.937,-22.551,0,1.57437,18,3.82558,3.31556,3.02496
B2,-161.654,-43.335,1,1.62228,16,2.18344,1.5607,1.39125
B2,-153.381,-45.547,1,1.61433,13,3.29002,1.99024,2.006
B2,-156.603,-48.486,1,1.58031,12,1.86691,0.957522,0.946464
B2,-151.428,-37.501,0,1.59033,15,2.97668,1.24455,1.18219
B2,-156.397,-37.046,1,1.57585,13,2.41211,1.79043,1.51351
B2,-156.859,-45.022,1,1.62583,12,2.25216,1.88111,1.83136
B2,-160.264,-47.389,1,1.62997,14,1.98426,1.77271,1.76339
B2,-155.944,-38.217,1,1.53532,9,2.33908,2.11621,2.05707
B2,-161.153,-43.390,1,1.64043,11,1.95196,1.06727,1.05682
B2,-168.675,-44.971,1,1.60071,14,1.97159,1.18284,1.16682
B2,-160.793,-36.805,1,1.61884,7,2.81973,2.22507,2.09018
B2,-161.412,-42.264,1,1.63869,17,1.66128,0.88039,0.795156
B2,-155.609,-36.675,1,1.5788,7,2.12941,1.40866,1.44276
B2,-155.826,-38.840,1,1.58357,9,1.52877,1.49576,1.47753
B2,-150.952,-46.359,1,1.63216,15,2.33871,1.50736,1.36302
B2,-166.533,-43.405,1,1.56335,10,2.5264,2.16301,2.11998
B2,-148.423,-46.532,1,1.60377,19,2.3607,0.87619,0.85681
B2,-157.820,-36.553,1,1.60302,7,2.30877,1.37712,1.27408
B2,-161.932,-45.434,1,1.56967,12,2.44192,2.30472,2.30996
B2,-165.172,-42.732,1,1.57416,21,2.84268,2.21536,2.17315
B2,-149.228,-39.002,1,1.5931,11,2.18898,2.00145,1.89177
B2,-147.151,-49.247,1,1.55411,10,2.63468,1.49518,1.36695
B2,-163.113,-49.030,1,1.58747,11,2.90998,0.888255,0.851719
B2,-152.390,-41.623,1,1.63131,22,2.04144,1.26734,1.27509
B2,-158.306,-42.826,1,1.62569,13,1.14154,0.678131,0.675338
B2,-159.524,-50.429,1,1.63522,8,1.50623,0.86344,0.864795
B2,-162.249,-48.784,1,1.61614,12,2.65011,0.887748,0.899935
B2,-157.947,-45.516,1,1.55467,13,2.74774,1.59685,1.56854
B2,-165.944,-43.173,1,1.6092,10,1.49414,0.729452,0.753111
B2,-156.631,-47.978,1,1.59907,14,3.50761,0.911896,0.868721
B2,-159.806,-42.329,1,1.54438,7,2.25121,1.79483,1.6997
B2,-158.518,-40.887,1,1.55041,11,1.53845,1.06207,1.05204
B2,-161.232,-44.664,1,1.60982,6,1.73428,1.10181,1.1445
B2,-162.335,-41.667,1,1.59143,10,2.99377,1.63929,1.58402
B2,-155.757,-28.662,1,1.59715,12,2.12602,1.06835,1.10258
B2,-156.943,-47.917,1,1.55416,9,1.64108,1.07671,1.10114
B2,-166.650,-48.702,1,1.58327,11,2.44,0.996088,1.02872
B2,-153.604,-41.611,0,1.56113,10,4.30942,1.7869,1.6016
B2,-152.365,-38.698,1,1.58689,16,4.67752,2.3487,2.37055
B2,-155.688,-50.516,1,1.59479,12,1.61519,0.900052,0.896309
B2,-166.040,-44.734,1,1.59257,13,2.65792,1.28466,1.28074
B2,-162.098,-43.077,1,1.58912,8,1.96048,1.12957,1.15565
B2,-160.367,-42.701,1,1.58372,21,1.35151,0.768995,0.733814
B2,-124.112,-15.202,1,1.55521,33,4.70439,4.73196,4.02743
B2,-158.190,-34.171,0,1.58135,7,2.8822,2.20665,2.03254
B2,-156.720,-51.525,0,1.60721,15,1.87164,0.998364,1.02783
B2,-158.769,-41.015,1,1.5963,5,3.1275,2.1276,2.03507
B2,-158.550,-35.580,1,1.56102,17,1.53909,0.918661,0.892349
B2,-155.867,-46.464,1,1.6027,11,2.58857,0.962429,0.932356
B2,-164.633,-43.603,1,1.56698,20,2.28762,1.29013,1.31615
B2,-160.980,-46.143,1,1.55443,14,3.15299,1.26215,1.2997
B2,-156.342,-38.578,0,1.60222,9,1.75119,1.73298,1.59983
B2,-165.154,12.241,1,1.55719,12,1.77148,1.23566,1.12101
B2,-154.727,-45.770,1,1.55742,14,2.79418,0.996999,0.996453
B2,-156.357,-37.550,0,1.60438,7,2.79781,1.54746,1.50906
B2,-152.012,-50.680,1,1.64131,9,1.40508,0.927059,0.950783
B2,-155.981,-47.913,1,1.57197,15,2.60081,1.06471,1.07828
B2,-149.613,-47.194,1,1.6231,14,2.23843,1.48558,1.34569
B2,-160.666,-45.271,1,1.61736,13,1.77947,1.42913,1.40996
B2,-162.657,-47.001,1,1.58098,15,2.33626,0.932387,0.904017
B2,-157.466,-46.220,1,1.58089,18,1.99429,1.0202,1.04647
B2,-160.809,-42.766,0,1.55651,16,2.47901,1.48448,1.51932
B2,-159.515,-3.072,0,1.63397,8,1.71076,1.04323,1.03602
B2,-157.380,-46.994,0,1.59404,12,2.03247,1.15044,1.14193
B2,-162.332,-32.018,1,1.57619,13,2.38152,1.81511,1.7353
B2,-150.537,-46.755,1,1.58616,13,4.01609,1.24665,1.24263
B2,-160.143,-40.309,0,1.57145,16,1.81679,1.34249,1.16808
B2,-154.533,-26.458,1,1.60204,8,2.63054,1.98285,1.93302
B2,-163.323,-36.115,1,1.54173,7,2.25486,2.07216,1.98189
B2,-157.271,-46.436,1,1.59254,11,1.95336,1.0151,0.96222
B2,-149.150,-27.448,1,1.56085,14,3.53616,2.3069,1.92641
B2,-163.375,-44.933,1,1.57598,15,1.88049,1.37844,1.23913
B2,-155.985,-32.739,1,1.62752,6,4.05739,3.57809,3.58817
B2,-161.958,-40.513,1,1.5914,13,2.3717,1.85791,1.7796
B2,-155.659,-42.948,1,1.64954,10,1.17301,0.889125,0.854404
B2,-157.429,-43.076,1,1.56873,7,1.88813,0.762783,0.682609
B2,-154.310,-32.819,1,1.63618,13,2.47638,2.13403,1.94657
B2,-158.746,-34.206,1,1.5978,5,1.46027,0.719919,0.695798
B2,-156.851,-43.377,1,1.578,14,2.19006,1.03838,0.982779
B2,-161.193,-41.102,1,1.61878,12,2.2968,1.01441,1.00858
B2,-149.843,-39.440,1,1.54253,10,2.52636,1.63457,1.52735
B2,-157.000,-39.718,1,1.56756,17,2.76953,2.0707,2.05331
B2,-153.860,-45.910,1,1.57902,11,2.3402,1.98342,1.95774
B2,-164.642,-35.370,1,1.56696,6,2.29034,1.71503,1.59572
B2,-157.890,-40.916,1,1.57243,14,2.99179,1.03443,1.00988
B2,-161.593,-29.308,1,1.57682,6,2.06936,1.83271,1.6135
B2,-152.842,-47.987,1,1.60677,12,1.8827,1.15928,1.16782
B2,-154.312,-41.399,1,1.63092,15,1.9367,1.08137,1.12076
B2,-160.666,-46.902,1,1.60116,18,1.63623,1.41721,1.30417
B2,-164.099,-44.848,1,1.5842,14,1.99505,1.28354,1.14217
B2,-163.031,-46.591,1,1.57367,21,2.17148,1.27331,1.27548
B2,-156.576,-40.511,0,1.59114,8,2.42111,1.52691,1.51158
B2,-160.408,-45.018,1,1.5785,8,1.37705,1.01197,0.970592
B2,-153.810,-41.934,1,1.60574,11,2.30046,2.09987,2.00697
B2,-163.349,-48.042,1,1.60565,9,1.49993,0.93286,0.947665
B2,-165.575,-34.664,1,1.58906,15,1.31431,1.10235,1.07869
B2,-160.583,-47.719,1,1.65037,15,1.63931,1.04296,1.06305
B2,-161.718,-42.742,1,1.5914,17,2.27736,1.78941,1.55921
B2,-158.373,-48.180,1,1.60757,18,2.04912,1.14528,1.16255
B2,-155.369,-30.657,1,1.53086,14,3.00549,2.7439,2.22116
B2,-164.063,-46.839,1,1.57992,15,1.59111,1.18273,1.17274
B2,-159.856,-50.120,1,1.60229,14,2.20949,0.850725,0.860821
B2,-159.349,-45.857,1,1.62056,10,1.59894,0.951151,0.959672
B2,-159.909,-47.716,1,1.59689,8,1.70556,0.97037,0.989412
B2,-155.535,-43.270,1,1.54513,10,1.48192,0.993992,0.999337
B2,-159.612,-43.382,1,1.61624,8,2.25215,1.23923,1.2707
B2,-158.458,-44.895,1,1.56849,23,3.3401,0.936084,0.960673
B2,-155.530,-42.647,1,1.60283,16,2.54926,2.0678,2.0554
B2,-150.124,-45.230,1,1.57115,17,1.62414,1.49309,1.41907
B2,-162.145,-41.011,1,1.65336,16,2.77047,1.26029,1.2865
B2,-150.948,-42.829,1,1.55622,7,3.57441,2.87708,2.98008
B2,-156.065,-45.931,1,1.59433,7,1.53654,0.814916,0.796364
B2,-154.487,-45.611,0,1.57286,15,1.68487,1.606,1.5848
B2,-157.788,-41.600,1,1.55808,12,2.24793,1.76057,1.61834
B2,-155.606,-39.203,1,1.56873,9,1.56042,1.88185,1.79631
B2,-151.438,-30.636,1,1.58992,9,1.73493,1.09885,1.10769
B2,-155.868,-39.457,1,1.61394,11,2.20588,1.53379,1.48576
B2,-155.567,-41.830,1,1.56317,10,2.50732,1.23687,1.26541
B2,-156.721,-49.287,1,1.55136,15,2.0883,0.739526,0.74799
B2,-154.287,-44.923,1,1.57315,8,1.38139,0.822556,0.834765
B2,-153.394,-38.375,1,1.58743,13,2.27374,1.74485,1.52491
B2,-162.255,-47.165,1,1.59937,15,2.23749,1.09129,1.13844
B2,-155.300,-45.280,0,1.61704,9,1.3918,0.920767,0.947526
B2,-156.116,-39.090,1,1.57722,15,2.4421,1.7969,1.57196
B2,-144.482,-24.734,1,1.60357,8,3.24215,2.68071,2.58356
B2,-149.740,-39.826,1,1.56607,21,2.71288,1.22693,1.22766
B2,-161.343,-43.674,1,1.59385,11,1.8779,1.7385,1.66703
B2,-157.713,-50.617,1,1.59474,14,1.43842,0.72752,0.717149
B2,-160.997,-43.383,1,1.56905,15,3.61912,1.48459,1.50577
B2,-155.834,-50.335,1,1.5888,17,2.32668,0.950534,0.919959
B2,-149.308,-27.204,1,1.59012,8,4.9714,4.14407,4.04999
B2,-151.134,-40.955,1,1.58072,10,2.39117,1.68493,1.50149
B2,-159.282,-40.342,1,1.59692,9,2.24429,1.27882,1.28616
B2,-160.484,-38.384,1,1.59333,15,1.6712,1.15596,1.14628
B2,-154.560,-45.653,1,1.58267,11,1.80065,0.802444,0.770213
B2,-158.493,-36.112,1,1.59514,12,2.31407,1.93654,1.85321
B2,-164.485,-47.460,1,1.56422,8,2.33491,1.12307,1.15967
B2,-158.604,-31.487,1,1.57797,10,2.71889,2.02592,2.01246
B2,-127.542,-34.959,1,1.55095,14,6.21015,4.92652,4.72626
B2,-148.221,-44.323,1,1.61089,21,1.66323,1.71095,1.6329
B2,-154.663,-37.981,1,1.58974,21,2.73431,1.40721,1.40516
B2,-157.712,-42.783,1,1.65134,19,2.46115,2.00538,1.9371
B2,-160.556,-46.459,1,1.60403,16,2.63146,1.3398,1.35198
B2,-156.825,-47.939,1,1.59928,19,1.23106,0.855594,0.849472
B2,-161.378,-44.145,1,1.57522,12,3.60056,1.11127,0.859043
B2,-157.670,-31.894,1,1.55678,6,2.2867,1.95511,1.89485
B2,-161.338,-50.965,1,1.61882,17,1.58738,0.773086,0.770564
B2,-151.574,-37.385,1,1.55671,15,2.11239,1.54266,1.46824
B2,-160.853,-47.128,1,1.60418,16,1.79512,1.3677,1.29411
B2,-152.761,-23.083,1,1.5916,13,1.74481,1.20806,1.22078
B2,-154.263,-44.206,1,1.57932,17,2.23896,1.69901,1.49754
B2,-163.640,-48.681,1,1.60795,15,1.8336,0.929782,0.866168
B2,-159.799,-48.298,1,1.60529,14,1.25947,0.815136,0.758957
B2,-155.639,-38.910,0,1.60444,7,3.78704,2.66905,2.76184
B2,-155.725,-42.984,1,1.58599,13,2.0301,1.18483,1.09342
B2,-159.806,-48.784,1,1.53402,15,1.64497,1.1361,1.18199
B2,-159.380,-49.964,1,1.58613,11,2.54065,1.37938,1.38572
B2,-161.072,-33.454,1,1.57574,7,2.35294,1.77852,1.66812
B2,-150.429,-50.923,0,1.55287,13,1.47953,0.921496,0.920087
B2,-156.882,-45.760,1,1.54309,11,2.21287,1.4295,1.19493
B2,-159.349,-42.381,1,1.5692,7,1.52174,1.28447,1.12436
B2,-157.766,-50.200,0,1.58446,17,2.26669,1.22631,1.27319
B2,-158.431,-41.442,1,1.59848,11,1.78509,1.45661,1.42059
B2,-152.407,-33.739,1,1.55982,18,2.44359,2.08895,1.83708
B2,-154.175,-49.785,1,1.60239,13,1.73387,0.7076,0.707346
B2,-157.113,-37.509,1,1.61035,7,4.34739,3.8953,3.9164
B2,-153.152,-42.356,1,1.64444,9,1.376,1.71642,1.70256
B2,-157.848,-13.981,1,1.6252,20,2.48326,1.70186,1.70577
B2,-158.107,-46.864,1,1.64736,16,2.31096,0.981513,1.01058
B2,-160.035,-36.007,1,1.65839,12,1.6972,1.23383,1.26585
B2,-155.999,-37.110,1,1.61574,8,2.41752,1.85403,1.86677
B2,-159.226,-46.252,0,1.5842,19,1.90942,0.999055,0.999168
B2,-161.282,-38.497,1,1.60208,6,2.3496,1.89175,1.79068
B2,-155.816,-35.071,0,1.56195,7,2.25835,1.68278,1.49863
B2,-164.997,-37.015,1,1.57762,6,2.85125,2.35074,2.2851
B2,-156.237,-47.977,1,1.58152,12,2.01613,0.849779,0.805635
B2,-163.721,-34.798,1,1.54315,15,2.84408,1.87281,1.86613
B2,-161.397,-32.140,1,1.56867,7,2.808,2.18948,2.21088
B2,-161.728,-48.842,1,1.61731,12,1.69722,1.2128,0.972772
B2,-157.918,-34.952,1,1.58308,8,2.49434,1.53691,1.48111
B2,-161.392,-39.376,1,1.56793,6,2.22961,1.72417,1.76186
B2,-156.547,-41.688,1,1.59114,10,1.96576,1.0946,1.08094
B2,-160.415,-38.823,1,1.57794,11,2.22721,1.36906,1.31729
B2,-157.302,-48.833,1,1.57795,12,1.30851,0.893785,0.907852
B2,-159.894,-43.629,1,1.62085,11,1.36787,1.73573,1.69003
B2,-154.642,-50.078,1,1.61243,18,2.19655,0.967181,0.968902
B2,-156.592,-44.839,1,1.59933,9,1.81157,0.96184,0.926327
B2,-164.716,-23.084,1,1.57423,20,2.91051,1.02342,0.963924
B2,-160.189,-34.952,1,1.58267,7,1.62419,1.32962,1.17817
B2,-153.368,-40.089,1,1.55175,10,2.84266,2.32837,2.32205
B2,-155.678,-46.858,1,1.64751,11,2.00974,1.4612,1.26927
B2,-154.533,-42.359,0,1.54007,10,3.37324,2.50161,2.55347
B2,-159.138,-44.449,1,1.6175,9,1.99974,1.21577,1.17861
B2,-161.451,-41.080,1,1.55515,8,2.96488,2.77727,2.72412
B2,-156.836,-41.652,1,1.62826,14,2.17115,1.7008,1.5455
B2,-162.608,-24.065,1,1.60038,13,2.68044,1.94612,1.69901
B2,-156.194,-38.479,1,1.57683,27,2.82282,1.82978,1.37787
B2,-159.385,-49.068,1,1.62807,23,1.62756,0.865586,0.85798
B2,-155.406,-39.760,1,1.63807,20,2.95227,2.06589,1.97466
B2,-156.261,-43.718,1,1.56498,14,1.69851,1.13757,1.17671
B2,-155.285,-48.602,1,1.57685,13,2.31393,1.10079,1.10718
B2,-153.967,-39.145,1,1.55915,7,2.07911,1.51225,1.56512
B2,-159.065,-50.657,1,1.61493,15,2.39863,0.875925,0.894169
B2,-151.010,-31.557,1,1.55436,13,3.58643,1.92401,1.50467
B2,-161.196,-29.973,1,1.59262,14,3.52194,1.45107,1.38482
B2,-157.305,-36.040,1,1.52393,14,3.89408,2.67715,2.61659
B2,-155.840,-48.471,1,1.56881,14,1.85487,1.08386,1.12708
B2,-157.012,-45.227,1,1.60153,10,1.34494,0.799572,0.811702
B2,-159.855,-45.361,1,1.58844,9,2.06019,1.53237,1.51945
B2,-157.867,-36.890,1,1.57783,8,2.05052,1.72747,1.67225
B2,-162.208,-44.279,1,1.56245,25,3.4853,2.02261,1.97111
B2,-158.931,-38.727,1,1.59267,19,3.01082,3.10565,2.55607
B2,-143.210,-45.730,1,1.56346,13,1.92582,2.05324,2.01781
B2,-160.506,-41.046,1,1.6261,10,2.45106,2.36554,2.43235
B2,-158.795,-42.301,1,1.57666,16,2.17141,1.42531,1.00532
B2,-159.788,-41.103,1,1.58494,10,3.06044,1.31827,1.33044
B2,-160.468,-41.085,1,1.58986,4,2.57411,2.29237,2.32256
B2,-157.258,-31.410,1,1.52398,9,2.20882,1.71193,1.64426
B2,-157.896,-38.402,1,1.58067,31,2.14331,1.75342,1.62604
B2,-159.830,-44.146,1,1.58601,12,2.53127,1.47785,1.47235
B2,-159.001,-39.253,1,1.57718,8,2.30115,1.58943,1.61937
B2,-159.520,-40.160,1,1.55612,13,2.4023,1.37483,1.14335
B2,-151.774,-49.784,1,1.60101,11,1.47482,0.710398,0.709818
B2,-162.066,-42.934,0,1.56967,11,1.94097,1.83886,1.74096
B2,-159.058,-38.945,1,1.58347,7,2.01679,1.51539,1.43714
B2,-152.603,-42.854,1,1.59509,15,2.85683,1.2045,0.97774
B2,-157.086,-45.159,1,1.61706,12,2.55272,1.91512,1.724
B2,-156.915,-48.400,1,1.56737,27,2.50071,1.08544,1.07299
B2,-159.096,-45.062,1,1.54378,16,2.60091,1.49197,1.419
B2,-154.513,-41.339,1,1.58686,8,2.40233,1.49052,1.51129
B2,-161.296,-33.677,1,1.58666,12,2.37183,2.04274,1.97533
B2,-159.545,-43.696,1,1.60104,12,2.48929,1.9123,1.9076
B2,-158.730,-49.525,1,1.61991,10,1.7459,1.05012,1.07004
B2,-155.146,-43.563,1,1.58623,13,2.60011,1.81041,1.65556
B2,-157.057,-35.081,1,1.57766,8,3.11159,2.68429,2.70134
B2,-148.059,-48.803,1,1.55039,10,1.33883,1.04998,1.07604
B2,-164.297,-39.358,1,1.58515,6,1.70613,0.947369,0.920624
B2,-152.511,-16.204,1,1.58517,11,3.48075,1.76578,1.76874
B2,-150.822,-43.251,1,1.56775,7,1.69812,0.958006,0.953587
B2,-156.355,-45.624,0,1.59703,18,3.05323,1.17533,1.1658
B2,-157.739,-41.769,1,1.55932,10,2.22704,1.51301,1.02245
B2,-150.908,-36.162,1,1.60986,8,1.94974,1.44033,1.24948
B2,-165.241,-47.793,1,1.56466,10,1.5634,0.90497,0.92157
B2,-152.524,-36.582,1,1.56037,29,2.16158,1.62395,1.61561
B2,-155.666,-51.341,1,1.60376,29,3.35919,1.02594,1.00463
B2,-158.320,-40.691,1,1.56584,23,2.64852,1.76395,1.62486
B2,-157.881,-48.105,1,1.59403,9,1.09419,0.667657,0.625133
B2,-154.477,-38.506,1,1.5987,6,2.24395,1.69437,1.62239
B2,-155.620,-27.703,1,1.58329,11,2.42519,1.53982,1.2301
B2,-155.857,-37.502,1,1.57905,18,3.08534,2.01039,1.8508
B2,-154.123,-24.521,1,1.58732,12,3.30617,2.75462,2.09689
B2,-153.357,-35.914,1,1.52651,10,1.93494,1.73002,1.74731
B2,-158.952,-43.986,1,1.63333,7,1.57941,1.12122,1.1406
B2,-154.283,-45.901,1,1.6118,11,2.29276,1.44582,1.43272
B2,-154.335,-40.656,1,1.58386,9,1.66353,1.03513,1.06635
B2,-159.753,-50.500,1,1.53368,12,2.18276,0.882473,0.874269
B2,-163.684,-48.272,1,1.58372,11,1.30115,0.76819,0.76717
B2,-154.494,-28.536,1,1.59307,9,3.87252,2.925,3.04496
B2,-155.060,-43.561,1,1.58274,16,2.47043,1.65971,1.63783
B2,-154.591,-48.268,1,1.62984,11,1.66861,0.896957,0.890664
B2,-155.182,-25.789,1,1.5565,14,1.89062,2.43708,1.96815
B2,-156.257,-35.575,1,1.55497,13,2.92864,1.15977,1.18566
B2,-155.612,-41.160,1,1.57611,12,1.93763,2.00955,1.94367
B2,-147.996,-47.778,1,1.57712,11,1.85307,1.07457,0.89575
B2,-152.408,-42.417,1,1.59732,10,3.46687,1.17209,1.17251
B2,-148.021,-22.274,1,1.58193,18,5.84997,4.74509,4.44079
B2,-164.229,-29.597,1,1.62093,13,2.49905,1.3822,1.17028
B2,-152.366,-40.432,1,1.5763,8,2.26294,1.30763,1.32605
B2,-154.082,-29.173,1,1.60028,9,1.93321,1.80636,1.62977
B2,-162.688,-50.606,1,1.57715,13,1.33535,0.848764,0.821127
B2,-166.988,-8.756,1,1.59461,11,2.0598,1.47972,1.42646
B2,-161.376,-38.938,1,1.56718,8,2.69539,2.10479,2.10864
B2,-152.729,-45.841,1,1.64897,12,1.78902,0.910547,0.900627
B2,-155.789,-31.915,1,1.58993,12,1.96909,1.65491,1.56332
B2,-153.408,-28.274,1,1.56948,7,3.02739,2.48255,2.21278
B2,-146.289,-46.834,1,1.59284,9,2.17795,1.59014,1.59397
B2,-158.904,-45.072,0,1.63404,11,1.7305,0.961554,0.953164
B2,-156.853,-43.270,1,1.54446,11,3.16362,1.89334,1.77835
B2,-163.673,-41.716,1,1.64166,7,1.86066,1.06985,1.09708
B2,-158.687,-49.790,1,1.56173,17,2.17714,0.942703,0.937382
B2,-162.479,-47.968,1,1.58629,15,2.28012,1.55756,1.45119
B2,-157.290,-44.037,0,1.53823,13,2.01965,1.05193,1.0426
B2,-151.028,-38.112,0,1.56722,19,4.03374,2.7032,2.66202
B2,-155.186,-41.169,1,1.57975,11,2.82865,1.78538,1.83275
