Worker size,Energy (FA),Energy (MZ),Time (FA),CPU time (FA),Time (MZ),RMSD (FA),RMSD (AA),RMSD (AAS)
B2,-190.724,-77.006,2,2.26893,46,4.67869,4.99103,4.39177
B2,-136.597,-35.119,1,2.2281,32,10.3546,10.4151,10.5834
B2,-169.851,-64.809,2,2.2053,28,5.91369,5.48507,4.43206
B2,-203.899,-57.529,1,2.18776,43,6.63748,6.64279,6.38692
B2,-218.830,-77.901,1,2.25018,31,4.74273,4.51508,4.37884
B2,-232.183,-59.315,2,2.24356,26,6.05537,5.92885,5.44587
B2,-183.719,-59.888,1,2.2207,44,8.78842,8.29637,8.0288
B2,-168.179,-46.647,1,2.16517,30,7.27078,6.85064,6.24327
B2,-202.221,-65.565,1,2.18695,24,9.91627,9.64691,9.95878
B2,-180.059,-60.850,1,2.2599,40,6.60275,6.04993,5.8775
B2,-198.428,-64.949,1,2.18322,50,5.98235,5.66266,5.26304
B2,-214.383,-72.584,1,2.15225,47,5.6892,4.96255,4.30239
B2,-185.196,-40.384,1,2.23121,24,6.33131,6.38817,5.92471
B2,-201.351,-69.045,1,2.28033,39,7.82171,6.31881,5.92148
B2,-205.194,-81.714,1,2.28277,37,5.16225,4.79833,4.54638
B2,-203.708,-71.976,1,2.26333,41,12.4044,10.107,9.35822
B2,-189.475,-49.258,2,2.14025,31,7.19655,6.7331,5.8514
B2,-191.956,-69.672,2,2.234,22,5.60106,5.06075,5.18088
B2,-199.084,-61.662,1,2.24924,19,5.86918,5.667,5.76832
B2,-207.212,-76.164,1,2.20185,44,5.12362,4.4016,3.96787
B2,-205.308,-61.769,1,2.18122,26,8.3635,7.00804,5.67333
B2,-171.676,-57.006,1,2.23481,36,6.40178,6.01219,5.04459
B2,-210.580,-57.185,1,2.25283,26,12.0869,12.0215,12.2529
B2,-218.190,-64.678,2,2.23899,24,4.72399,4.61984,3.77372
B2,-185.776,-58.132,1,2.17036,34,8.67308,7.1128,5.38859
B2,-221.930,-58.926,1,2.21818,29,6.46446,6.15752,5.7856
B2,-217.473,-60.491,1,2.23675,66,10.7346,9.81827,10.5071
B2,-234.859,-74.662,1,2.22084,24,5.06301,4.75903,4.51524
B2,-210.306,-73.220,1,2.1757,40,6.94556,5.21356,4.97899
B2,-205.296,-70.074,1,2.22991,37,10.1969,10.7101,11.2388
B2,-141.790,-37.853,1,2.22369,40,6.4609,5.5495,4.71458
B2,-215.744,-78.107,1,2.23942,37,7.07723,5.10365,4.55703
B2,-208.676,-68.582,2,2.19025,20,4.78969,4.54071,4.08662
B2,-206.506,-64.702,1,2.24061,26,7.63208,7.97794,8.44816
B2,-214.106,-69.993,1,2.18275,72,5.74941,6.20756,5.89928
B2,-182.103,-42.912,2,2.1728,28,8.92927,8.73133,8.24245
B2,-226.998,-81.731,1,2.19812,55,6.46789,5.86361,5.92623
B2,-196.496,-61.593,2,2.22989,26,7.18606,6.95821,7.01111
B2,-221.941,-72.575,1,2.20492,39,8.2636,7.34226,7.52164
B2,-179.974,-47.524,1,2.2738,50,6.95008,4.99254,4.0645
B2,-185.263,-28.182,1,2.20702,46,6.61847,5.84617,5.53286
B2,-213.159,-25.683,1,2.23585,33,5.63252,4.91459,4.3127
B2,-223.774,-54.172,1,2.21892,25,11.685,11.2686,11.269
B2,-210.625,-63.901,1,2.20736,35,5.54687,4.84194,4.1345
B2,-171.225,-64.193,1,2.16231,44,6.85336,5.27566,5.00056
B2,-207.868,-71.302,1,2.19634,51,5.23644,5.20903,5.08228
B2,-196.307,-22.314,1,2.19575,35,5.05604,4.71484,4.30295
B2,-226.482,-72.993,1,2.20018,21,5.33096,4.91718,4.32114
B2,-201.415,-56.541,1,2.24331,19,7.40411,6.84631,6.7955
B2,-190.052,-20.082,2,2.2818,39,7.13258,7.049,7.22445
B2,-204.868,-64.335,1,2.23545,36,7.52302,7.26293,7.23429
B2,-184.917,-70.025,2,2.21918,42,6.59729,5.47379,5.30494
B2,-191.742,-55.435,2,2.22232,55,7.66361,4.89314,4.35901
B2,-173.837,14.522,1,2.1635,47,7.71767,6.45285,5.85718
B2,-182.342,-61.616,1,2.14919,39,10.3622,8.39739,7.77517
B2,-209.819,-64.982,1,2.22389,22,6.23438,6.10541,6.18271
B2,-228.725,-87.091,2,2.20635,53,5.03743,4.81479,4.88637
B2,-219.260,-23.147,1,2.22244,56,6.65163,5.29536,4.45116
B2,-187.031,-59.672,2,2.22666,22,6.77483,6.49454,6.6847
B2,-114.697,-57.118,2,2.18524,64,12.803,11.499,11.17
B2,-192.715,3.542,1,2.2105,55,8.03114,6.71653,6.46235
B2,-191.375,-64.280,1,2.20334,34,6.18196,5.58644,4.45357
B2,-216.630,-68.592,1,2.25938,38,5.03564,5.5414,5.27687
B2,-209.863,-35.565,1,2.1447,55,10.6329,9.66148,10.148
B2,-220.538,-71.846,1,2.18757,49,8.18238,5.22699,4.87234
B2,-182.383,-67.564,1,2.22247,29,6.27212,5.65804,5.4636
B2,-228.498,-60.145,1,2.21895,37,5.23828,4.84962,4.25137
B2,-182.828,-32.496,1,2.19673,67,7.27742,5.58092,4.59517
B2,-208.827,-28.562,1,2.19317,25,10.7821,10.0123,9.49921
B2,-216.466,-67.269,1,2.21483,26,5.1274,4.34095,4.01308
B2,-209.359,-69.143,1,2.19536,68,5.40767,6.07449,5.74514
B2,-189.389,-29.128,1,2.21235,50,10.7066,9.51429,10.216
B2,-199.557,-66.741,2,2.18002,36,8.38551,6.18602,6.24013
B2,-175.119,-51.227,2,2.22836,23,5.89386,5.30502,4.51341
B2,-165.476,-14.699,1,2.26454,59,7.15785,5.7118,5.44799
B2,-171.979,-30.241,1,2.1986,40,6.42885,4.90069,4.39186
B2,-212.292,-54.894,1,2.18997,38,6.32215,5.40126,5.28346
B2,-218.099,-76.149,1,2.21824,25,5.6481,4.61376,4.07702
B2,-178.636,-66.027,1,2.20474,52,7.44857,6.30775,6.59583
B2,-201.681,-76.774,1,2.2106,38,7.33063,6.76682,6.75989
B2,-190.623,-33.238,1,2.2296,43,7.31907,5.49869,4.64923
B2,-199.851,-69.275,2,2.23971,45,5.90434,5.60025,5.41324
B2,-208.077,-45.442,1,2.2392,56,8.76465,8.01382,7.80548
B2,-216.796,-75.550,1,2.22334,75,5.38192,5.31573,5.03483
B2,-211.484,-58.306,1,2.19828,44,8.92117,6.31689,5.65561
B2,-194.462,-75.593,1,2.23392,62,5.56407,4.12348,3.6895
B2,-184.636,-40.761,1,2.23499,23,9.1019,9.03128,8.66163
B2,-212.921,-59.977,1,2.18897,35,9.14181,8.21081,8.66206
B2,-175.899,9.027,1,2.21462,60,8.48545,8.52622,8.22604
B2,-202.270,-55.082,1,2.21806,27,7.428,7.24129,7.39717
B2,-211.964,-62.210,1,2.22258,65,6.42294,5.57024,5.39153
B2,-195.577,-6.760,1,2.19833,32,8.04114,8.05948,8.13641
B2,-172.280,-47.049,1,2.1824,43,13.3234,12.1008,11.1793
B2,-195.601,-49.125,1,2.22677,25,9.36804,9.143,8.26264
B2,-141.967,-49.484,1,2.26154,100,7.07855,7.35553,6.89028
B2,-201.743,-54.425,2,2.18355,60,5.93066,4.80248,4.39526
B2,-188.070,-56.529,2,2.20069,53,4.92598,4.27343,3.75296
B2,-185.205,-67.725,1,2.22636,46,8.01163,7.65619,7.38015
B2,-220.734,-71.777,2,2.28646,44,5.38883,5.23776,5.33579
B2,-202.787,-27.228,1,2.18956,26,10.6917,10.4041,10.2325
B2,-210.625,60.073,1,2.1992,42,8.50883,8.28162,8.11233
B2,-200.136,-49.168,1,2.23098,48,7.79938,5.75644,5.00449
B2,-219.489,-52.450,1,2.17261,21,8.02126,7.82073,7.96199
B2,-197.413,-68.628,2,2.20979,16,6.25428,5.80592,5.21452
B2,-205.465,-58.090,1,2.19855,20,8.52038,8.22798,8.3905
B2,-176.947,-64.128,1,2.19269,58,9.06118,6.22676,5.92285
B2,-199.033,-21.454,1,2.24648,49,5.24654,5.44736,5.33501
B2,-199.968,-69.198,1,2.24098,44,9.64682,6.74536,6.36991
B2,-213.896,-61.052,1,2.25397,26,6.57653,5.67768,5.46585
B2,-214.389,-57.467,1,2.27816,22,5.99349,6.12018,5.84877
B2,-201.424,-57.819,2,2.25582,19,9.42408,9.35886,8.69771
B2,-217.571,-8.447,1,2.28073,54,5.43099,5.41063,4.93811
B2,-170.544,-35.439,2,2.1922,41,6.94523,5.29892,5.16766
B2,-208.520,-76.342,1,2.29513,42,5.28382,4.93507,4.58861
B2,-133.715,-58.116,2,2.2632,70,9.27107,7.15975,6.34317
B2,-202.305,-69.982,1,2.19565,46,7.77782,4.96292,4.3864
B2,-189.574,-38.176,1,2.13583,26,6.82169,6.97527,7.03359
B2,-213.919,-60.886,2,2.22659,31,5.44491,5.57575,5.33253
B2,-219.250,-89.340,1,2.2041,47,5.43259,5.38104,5.22038
B2,-217.517,-82.499,1,2.19714,36,7.09194,6.52713,6.26136
B2,-201.839,-74.369,1,2.18549,36,5.01771,4.91922,4.35428
B2,-191.457,-60.531,1,2.26275,43,9.21123,6.75262,5.94364
B2,-173.036,-56.517,1,2.1822,24,7.69515,7.26813,7.14874
B2,-142.821,-61.647,1,2.17489,64,9.02341,8.41307,8.03861
B2,-214.900,-50.189,1,2.21381,21,5.09493,5.12883,4.91047
B2,-206.917,-43.497,1,2.18187,53,7.00202,5.22757,4.79555
B2,-205.942,-57.102,1,2.19334,47,8.05611,7.46932,7.78554
B2,-196.578,-53.931,1,2.23418,47,5.21619,5.0285,3.94366
B2,-189.689,-72.553,1,2.18557,67,6.91814,5.69493,5.37138
B2,-204.368,-72.214,2,2.26728,60,6.55263,5.8185,5.45409
B2,-222.355,-18.057,2,2.25358,36,6.68669,5.44434,4.34218
B2,-220.406,-89.602,1,2.22138,49,4.92181,4.86154,4.66925
B2,-197.854,-72.951,1,2.25108,60,8.11061,5.36144,4.65063
B2,-198.249,-56.182,1,2.24256,69,6.8386,5.13358,4.21336
B2,-178.780,-59.836,1,2.25525,37,5.8414,5.09329,4.34622
B2,-197.800,-35.925,1,2.18183,42,6.09669,5.43802,4.28365
B2,-173.522,-41.772,1,2.17037,25,12.6258,12.3682,11.9562
B2,-230.022,-58.643,1,2.23089,30,7.50574,7.4422,7.33382
B2,-207.872,-60.462,1,2.24247,49,6.50794,5.82413,5.52615
B2,-220.257,-82.298,1,2.19699,52,5.01362,5.14819,4.88526
B2,-173.620,-35.997,1,2.18712,48,7.16157,7.31442,7.43798
B2,-223.682,-50.680,1,2.20081,36,7.08521,5.69921,4.96922
B2,-182.247,-65.886,1,2.2204,36,7.50945,7.74367,7.74765
B2,-205.012,-85.178,1,2.24655,44,5.11146,5.16351,5.14225
B2,-216.481,-62.127,2,2.21248,16,10.8716,10.8698,10.8804
B2,-216.967,-58.163,2,2.23667,41,4.82649,4.51053,3.76002
B2,-178.487,-45.496,1,2.20938,30,7.83291,6.5577,5.76516
B2,-199.729,-55.029,1,2.15892,59,7.13134,6.44504,5.99495
B2,-197.912,-72.212,1,2.16573,45,5.25729,5.76815,5.4128
B2,-213.740,-32.778,1,2.2343,31,7.47447,5.22643,4.04921
B2,-194.987,5.652,1,2.24735,33,6.78342,5.25167,4.87847
B2,-197.437,-9.535,1,2.20833,42,7.88544,7.63173,6.91779
B2,-163.350,-31.817,1,2.17669,18,9.49147,9.19226,8.5131
B2,-229.709,-73.736,1,2.20148,24,6.1595,5.41292,5.17419
B2,-211.773,-66.664,1,2.19682,70,6.93936,6.37202,6.24778
B2,-197.420,-58.227,1,2.16489,76,12.033,12.0255,11.9355
B2,-217.716,-55.389,1,2.18846,23,7.93782,7.78446,7.26962
B2,-226.788,-72.183,2,2.30363,29,4.78061,4.43268,4.15868
B2,-209.084,-70.861,2,2.18434,51,6.55696,5.80286,5.75389
B2,-223.004,-74.087,1,2.17389,34,5.49858,5.38957,5.10954
B2,-194.127,-54.684,2,2.21596,25,7.99591,6.43565,6.35882
B2,-218.023,-34.307,1,2.2249,47,10.5084,8.96468,9.0743
B2,-208.774,-49.321,2,2.19229,24,8.05847,8.16402,8.06839
B2,-201.137,-42.366,1,2.19976,37,6.32101,5.44276,4.11057
B2,-200.527,-50.278,1,2.19553,40,9.38124,9.28347,9.09013
B2,-237.073,-73.711,2,2.22863,35,4.89163,5.44554,4.94937
B2,-180.803,-73.879,2,2.21322,43,8.47302,8.49645,8.39401
B2,-196.240,-33.764,2,2.20272,44,12.0579,11.7132,11.4676
B2,-191.270,-60.125,1,2.19448,57,6.93129,5.75267,5.21874
B2,-233.031,-70.181,2,2.19118,40,5.14794,4.98267,4.61832
B2,-215.956,-75.802,1,2.23976,33,4.90488,5.24119,4.84773
B2,-195.887,-44.976,2,2.17165,46,7.59037,8.29817,8.29269
B2,-216.846,-32.135,1,2.23464,35,5.21572,4.779,4.4249
B2,-196.340,-70.451,2,2.25418,42,5.44935,4.93898,4.73704
B2,-197.266,-69.797,1,2.20751,51,6.05467,5.60669,5.44357
B2,-189.750,25.369,1,2.20286,47,9.19572,8.46593,7.71591
B2,-206.201,-65.686,1,2.19445,32,5.36809,4.60053,4.02604
B2,-185.977,-84.099,2,2.23335,30,6.23123,5.78235,5.83694
B2,-212.585,-67.436,1,2.19389,29,6.08793,6.38507,5.95205
B2,-185.414,-64.987,1,2.25243,57,6.11783,4.72227,3.86594
B2,-215.735,-81.187,1,2.17642,46,6.55457,5.0945,5.07808
B2,-192.636,-71.527,1,2.25344,44,5.33589,4.81909,4.53842
B2,-213.732,-59.598,1,2.26011,39,6.14614,4.7539,3.71458
B2,-166.469,-48.579,1,2.26711,38,8.11974,6.48296,5.65558
B2,-221.998,-46.660,1,2.21899,37,6.80341,6.72463,6.38433
B2,-191.532,-53.264,2,2.21618,49,10.8365,11.3662,11.705
B2,-151.288,-42.942,1,2.21914,65,9.65368,7.70125,6.79793
B2,-181.285,-74.220,1,2.22746,64,6.28489,5.7391,5.55803
B2,-200.911,-72.524,1,2.16573,42,5.68062,4.8969,4.47286
B2,-203.473,-69.713,1,2.18312,70,5.81647,5.14627,5.11271
B2,-198.783,-64.626,1,2.22915,58,4.91315,4.73146,4.38816
B2,-157.490,18.010,1,2.26169,43,8.61697,8.27514,8.27867
B2,-212.687,-68.984,2,2.20094,61,7.03609,4.30364,3.9059
B2,-216.635,-42.008,2,2.18635,40,5.36304,4.45953,3.57253
B2,-192.997,-61.506,1,2.21671,56,8.58338,5.48604,4.91618
B2,-206.294,-19.847,1,2.23412,122,4.46086,3.87989,3.48165
B2,-189.544,-65.514,2,2.19375,55,7.23484,5.08828,3.90756
B2,-168.609,-53.859,1,2.27985,36,5.52445,5.41368,4.20399
B2,-220.011,-85.483,2,2.2178,52,5.39015,5.44849,5.4258
B2,-191.273,-59.696,1,2.15898,20,5.27694,4.82002,4.3012
B2,-216.985,-59.975,1,2.21666,23,7.95706,7.67263,6.73425
B2,-195.545,-78.017,1,2.18385,76,8.04428,6.92837,6.61423
B2,-222.097,-62.044,2,2.19953,60,6.76434,4.66301,4.16834
B2,-165.735,-31.141,1,2.28752,65,8.08999,7.69423,6.42759
B2,-138.345,-28.768,1,2.10856,50,10.8277,10.7395,10.6998
B2,-201.115,-64.776,1,2.1977,34,5.9064,5.72642,5.46234
B2,-167.351,-71.687,1,2.22182,54,5.78799,5.30864,4.88095
B2,-197.287,-31.434,1,2.20191,61,8.35686,7.63957,6.52363
B2,-198.644,-61.071,1,2.19856,38,6.98017,5.2458,4.01579
B2,-199.835,-50.083,1,2.26899,50,4.86166,4.38434,3.86184
B2,-184.310,-40.952,1,2.20641,70,7.23003,6.64423,6.16217
B2,-190.193,-41.248,1,2.20493,43,8.01862,7.86375,7.19348
B2,-198.583,-71.423,1,2.20942,40,7.63689,5.10775,4.05179
B2,-189.263,-58.334,1,2.24686,52,5.35186,4.9839,4.0256
B2,-201.060,-78.177,2,2.21018,30,6.43899,5.75467,5.81461
B2,-146.769,-61.677,1,2.20578,61,7.50904,4.80703,4.99233
B2,-208.782,-56.857,1,2.19148,21,6.10052,5.8128,5.35955
B2,-183.859,-44.312,1,2.15231,39,8.61069,6.83719,6.36107
B2,-219.801,-54.136,1,2.23777,31,6.1983,5.01228,4.15919
B2,-178.718,-34.693,1,2.147,21,8.05351,8.01226,7.88574
B2,-198.849,-59.549,1,2.20816,36,9.7812,9.09668,9.40425
B2,-194.551,-41.088,1,2.21598,31,9.09514,8.7733,8.22306
B2,-176.342,-66.268,1,2.21567,50,14.0716,10.501,10.1335
B2,-224.318,-62.927,2,2.25719,42,6.19906,5.70979,5.64563
B2,-195.057,-50.401,1,2.17474,31,11.0903,10.149,9.22968
B2,-209.213,-70.646,1,2.21144,39,10.6472,8.43884,8.09316
B2,-222.432,-72.044,1,2.19683,29,5.83106,5.49734,5.35208
B2,-212.038,-80.468,1,2.16879,32,8.45042,8.18884,8.62754
B2,-218.690,-67.533,1,2.25561,34,5.30501,5.06056,4.69262
B2,-218.982,-86.634,1,2.24093,34,5.54487,5.04463,4.96212
B2,-193.375,-16.903,1,2.23206,54,9.71756,9.49862,9.16088
B2,-209.567,-76.295,1,2.18372,63,5.04052,4.29814,3.43492
B2,-186.291,-51.052,1,2.15325,61,6.55513,4.99117,4.13262
B2,-207.366,-57.300,2,2.22302,39,8.6473,7.8019,6.79785
B2,-168.258,-73.197,2,2.24514,53,4.87352,4.57169,3.86793
B2,-222.536,-62.396,2,2.22278,17,5.63128,5.3437,5.22081
B2,-209.072,-60.015,1,2.20897,42,9.44196,9.26672,9.47792
B2,-168.851,-47.581,1,2.20208,64,7.03493,8.12208,8.12963
B2,-199.462,-58.851,2,2.20917,35,7.45943,6.91193,6.66753
B2,-207.141,-68.665,2,2.17773,36,7.5765,6.89998,6.85424
B2,-210.280,-58.239,1,2.20235,20,6.30908,6.28131,5.67273
B2,-208.001,-64.365,2,2.24752,68,4.54822,4.83155,4.30204
B2,-209.287,-63.230,1,2.20915,26,5.51889,5.28232,4.87556
B2,-217.195,-67.973,1,2.22399,32,7.06521,5.70212,5.47984
B2,-214.025,-36.781,2,2.16403,27,6.83134,5.93563,5.26297
B2,-209.682,-61.801,2,2.19896,47,6.82026,5.91171,5.61807
B2,-208.929,-67.768,1,2.24903,32,6.65441,5.82729,5.50081
B2,-215.550,-61.725,2,2.15308,48,9.7399,9.14697,8.84955
B2,-197.668,-76.801,1,2.19363,53,5.36239,5.25759,4.73357
B2,-204.180,-71.796,1,2.21768,34,6.1133,6.22311,6.36285
B2,-187.607,-56.327,1,2.21882,55,5.35444,4.72671,3.89841
B2,-188.202,-58.835,1,2.2343,30,5.04563,4.94254,3.93691
B2,-194.558,-64.947,2,2.17786,42,9.4198,7.96489,7.61111
B2,-163.600,-53.394,1,2.26512,40,8.6956,7.56171,7.54077
B2,-226.259,-62.217,2,2.24135,58,6.72134,5.83752,5.36504
B2,-183.822,-67.399,1,2.22236,38,6.39272,4.56644,4.02788
B2,-191.473,-51.513,1,2.22686,41,6.42209,4.9007,4.0657
B2,-205.432,-69.525,1,2.18928,39,10.3701,8.76129,9.09125
B2,-215.195,-79.103,2,2.25374,48,6.33778,6.20329,6.36257
B2,-196.156,-70.308,1,2.18179,30,9.85842,6.67184,7.02641
B2,-206.868,-79.596,1,2.20281,48,4.93854,5.43073,5.35846
B2,-217.753,-40.091,1,2.24701,54,5.97034,5.52124,4.82681
B2,-218.592,-76.371,2,2.19778,33,6.86787,6.73267,6.87889
B2,-206.320,-47.313,1,2.15008,57,9.98443,8.77633,8.14578
B2,-190.330,-64.031,2,2.23057,58,5.24106,5.70672,5.27826
B2,-221.613,-71.032,1,2.22734,30,7.28168,5.61927,5.23069
B2,-224.658,-59.586,2,2.22886,54,5.83077,5.53793,5.17436
B2,-162.820,-47.130,1,2.17989,25,8.57876,8.12837,7.69549
B2,-195.164,-64.217,1,2.21434,31,8.3931,7.37395,7.3128
B2,-174.153,-56.330,1,2.22631,55,10.3491,10.3521,9.83491
B2,-214.474,-16.799,1,2.1878,45,4.96785,5.41608,4.91843
B2,-193.872,-41.574,1,2.18611,36,5.52199,4.89933,4.56427
B2,-187.807,-68.883,2,2.22242,44,7.6172,7.85271,8.06823
B2,-204.525,-76.344,1,2.19834,56,9.74869,7.59463,7.98018
B2,-176.910,-48.870,2,2.16646,27,6.2135,5.86015,4.7121
B2,-154.048,-57.170,2,2.25319,56,10.0221,8.33349,7.7037
B2,-181.081,-24.076,1,2.23968,58,8.23314,6.07951,5.54105
B2,-228.556,-65.313,2,2.22883,37,5.3184,4.69705,4.08776
B2,-193.776,-56.156,1,2.18025,54,9.40013,7.07973,6.81932
B2,-199.747,-63.958,1,2.20329,39,5.7864,6.02504,5.80916
B2,-209.519,-61.980,1,2.18081,46,7.09582,7.50727,7.30013
B2,-146.672,-15.193,1,2.23688,51,9.76969,7.35338,7.12377
B2,-174.864,-38.713,1,2.30771,57,9.88039,8.55839,8.47473
B2,-198.270,-83.251,1,2.2093,48,5.03028,5.35042,5.28133
B2,-210.192,-46.562,2,2.18338,15,6.34483,6.32004,5.92552
B2,-202.704,-42.509,1,2.20056,25,12.2775,11.8005,11.3786
B2,-209.213,-51.071,2,2.21394,25,8.55799,8.33087,8.11932
B2,-208.582,-62.899,2,2.15158,36,10.1628,8.55698,8.5008
B2,-187.160,-61.326,1,2.20947,69,12.0129,7.31286,7.1792
B2,-203.034,-54.446,2,2.22901,18,11.5978,11.3335,11.5157
B2,-190.998,-65.115,1,2.16589,52,5.3768,4.66912,4.07788
B2,-200.822,-62.547,2,2.22184,77,6.46519,5.02604,4.21105
B2,-129.046,273.684,2,2.19217,50,11.7987,11.5769,11.2144
B2,-218.705,-54.133,2,2.222,40,5.30108,5.00494,4.94842
B2,-181.628,-7.322,2,2.22849,55,6.53262,5.70803,5.28703
B2,-220.083,-51.098,1,2.20714,36,4.59865,4.30906,3.9087
B2,-216.400,-53.012,1,2.21505,26,6.84919,6.09679,5.67865
B2,-192.770,-29.687,1,2.16683,54,6.414,5.65047,5.55969
B2,-189.650,-50.204,1,2.21329,39,10.4968,7.77737,7.92018
B2,-195.636,30.420,1,2.24446,57,7.1632,7.44527,7.37977
B2,-210.083,-62.611,1,2.20609,18,5.42372,5.06268,4.91208
B2,-201.872,-54.357,1,2.19143,51,6.80868,4.76866,3.82804
B2,-217.604,-42.200,1,2.23681,58,6.22184,5.62043,4.97981
B2,-206.086,-75.697,1,2.16607,39,9.03091,9.24244,9.50943
B2,-166.749,-57.034,1,2.18204,47,8.86822,6.35103,6.06937
B2,-201.624,-86.704,1,2.20343,43,5.00381,4.86039,4.80983
B2,-202.200,-72.967,1,2.18926,44,5.6766,5.05169,4.21088
B2,-198.137,-73.320,1,2.21807,62,7.42482,4.33049,3.68696
B2,-184.635,-40.339,1,2.20283,52,6.91398,5.85378,5.71771
B2,-180.754,62.598,1,2.22479,52,11.7734,8.87721,8.92867
B2,-195.031,-20.371,1,2.17744,46,7.53955,5.78824,5.27689
B2,-201.328,-74.569,2,2.19901,34,6.2288,5.44418,5.16045
B2,-189.578,-59.781,1,2.18965,41,10.211,9.90676,10.421
B2,-210.297,3.459,1,2.21626,39,6.61461,5.71319,5.60945
B2,-229.042,-61.312,1,2.18861,41,5.35644,4.60546,4.03438
B2,-196.070,-66.094,1,2.20264,33,6.34697,6.61978,5.93529
B2,-183.349,-52.260,1,2.20544,25,5.98186,5.78992,4.91291
B2,-195.531,-36.523,1,2.24212,27,6.93777,6.23356,5.53818
B2,-224.537,-69.139,1,2.29643,45,4.10421,3.92731,3.76335
B2,-210.618,-46.912,1,2.16776,22,6.81406,6.41828,6.01488
B2,-217.440,-61.388,1,2.1646,35,7.30098,7.17821,7.31103
B2,-218.350,-58.784,1,2.23252,48,10.0074,7.14806,7.47911
B2,-169.756,-29.503,2,2.23891,42,7.28241,4.84057,3.96074
B2,-193.523,-61.162,1,2.1809,43,8.2175,8.71861,8.40845
B2,-155.658,-86.005,2,2.21782,37,7.61327,5.63341,5.58808
B2,-205.360,-76.984,1,2.17595,42,8.64332,5.44043,4.68779
B2,-206.916,-45.607,1,2.24172,26,8.95471,7.61255,8.11237
B2,-228.156,-76.944,2,2.21351,40,6.53792,4.93402,4.71084
B2,-210.225,-5.500,1,2.21157,45,5.38989,5.3666,4.88002
B2,-214.618,-80.213,1,2.18464,44,5.41304,4.86939,4.51583
B2,-210.186,-74.423,1,2.19057,43,9.40448,9.37896,9.38041
B2,-209.253,-37.918,1,2.22412,36,7.46281,7.50195,7.49892
B2,-181.160,147.028,2,2.18849,55,10.0849,10.4326,10.6064
B2,-188.365,-75.279,1,2.22344,52,5.32608,5.07807,4.28985
B2,-213.682,-53.237,1,2.20332,47,7.33358,7.93624,7.04325
B2,-191.373,-25.983,1,2.18953,74,8.99827,7.89838,7.31056
B2,-219.246,-66.871,2,2.236,50,8.74954,10.3135,10.3265
B2,-199.591,-60.057,1,2.19191,36,5.14943,4.50947,3.92593
B2,-193.044,-83.646,1,2.19101,58,6.48421,4.54788,4.43665
B2,-196.624,-62.455,2,2.21898,65,5.69977,5.45171,5.46222
B2,-97.442,-48.768,1,2.26593,83,13.3668,11.939,12.5955
B2,-200.743,-65.291,1,2.32456,48,5.98148,5.18561,4.71696
B2,-193.648,-66.740,2,2.23767,49,7.62879,6.892,6.82989
B2,-208.311,-39.849,2,2.23449,45,7.35348,7.07886,7.1386
B2,-222.581,-15.035,1,2.15822,40,6.56074,6.2222,6.17814
B2,-208.700,-54.970,1,2.20828,16,6.26551,5.87572,5.39795
B2,-208.827,-55.595,1,2.19145,17,5.2692,5.03527,4.39247
B2,-194.263,-62.176,1,2.17049,45,7.62211,7.40112,7.02321
B2,-212.076,-57.348,2,2.21816,16,6.69464,6.12063,5.64939
B2,-213.705,-48.119,1,2.19773,45,7.53174,5.69246,4.58318
B2,-223.444,-73.149,1,2.21525,20,5.13867,4.91084,4.60097
B2,-224.379,-57.946,1,2.17073,53,5.29068,6.14251,5.93988
B2,-191.791,-63.878,1,2.14119,33,7.52433,6.37413,6.15892
B2,-156.410,-25.262,1,2.2251,45,6.78462,4.77883,4.05923
B2,-207.962,-67.202,1,2.15543,55,6.76471,6.09258,5.97533
B2,-190.359,-67.327,1,2.25031,37,6.76537,5.04842,4.25293
B2,-211.729,-74.032,1,2.19192,44,4.99482,4.67663,4.48287
B2,-200.039,-78.861,1,2.15505,36,5.41362,5.90067,5.80153
B2,-211.886,-47.594,1,2.19264,51,7.7191,6.23878,5.70346
B2,-206.670,-44.374,1,2.30085,32,5.72968,5.97043,6.04823
B2,-205.450,-71.587,2,2.14974,45,5.82513,5.34559,5.38378
B2,-216.014,-70.700,1,2.22692,46,7.43496,7.58752,7.75005
B2,-199.974,-44.644,1,2.21431,31,10.8914,12.2876,12.4983
B2,-207.876,-53.704,2,2.20991,20,5.61554,5.40129,4.66965
B2,-221.899,-46.909,1,2.24747,40,4.3781,4.37857,4.04435
B2,-200.114,-49.458,1,2.21399,30,10.5794,9.09481,9.54851
B2,-182.864,-47.417,2,2.2044,62,6.77951,6.69473,6.23954
B2,-214.443,-63.480,1,2.16931,39,7.83623,6.89193,5.20294
B2,-187.518,-40.380,1,2.18565,25,9.16436,8.81533,8.18623
B2,-200.126,-69.119,1,2.17105,62,7.94504,6.39057,6.54994
B2,-197.244,-78.092,1,2.22251,60,8.32121,8.31365,8.03031
B2,-220.097,-29.105,2,2.19569,46,5.19731,5.2391,5.01023
B2,-225.422,-75.154,1,2.19298,23,4.93487,4.5594,4.43207
B2,-229.976,-80.071,1,2.21408,30,5.10023,4.83212,4.68671
B2,-206.491,-37.467,2,2.24439,57,10.7714,10.6644,10.4521
B2,-224.081,-74.054,2,2.22384,56,7.87714,7.08242,6.86539
B2,-190.106,-56.694,2,2.168,47,6.28226,6.80439,6.62456
