Worker size,Energy (FA),Energy (MZ),Time (FA),CPU time (FA),Time (MZ),RMSD (FA),RMSD (AA),RMSD (AAS)
B2,-12.897,3.931,2,2.90044,103,13.7182,12.9828,10.1281
B2,-37.670,-16.341,2,2.97404,121,8.77084,7.43683,6.23606
B2,-30.918,-5.035,2,2.81506,62,7.65984,7.04417,6.88062
B2,-76.713,7.098,1,3.00585,35,8.13271,7.35029,4.52752
B2,-58.560,6.032,2,2.95111,63,8.93497,8.78738,8.6088
B2,-25.904,-15.334,2,2.84959,43,7.74144,7.45801,6.47708
B2,-53.843,-9.225,1,2.93055,69,10.303,10.6015,9.73503
B2,-99.000,-18.544,2,3.05604,49,6.15429,5.97108,4.9478
B2,-27.969,-17.830,1,2.74562,46,6.93855,5.85103,5.03627
B2,-53.112,-28.347,2,2.86719,36,7.71883,5.85696,3.91969
B2,-103.251,12.838,2,2.87543,35,6.14099,6.14325,4.39259
B2,-33.139,-8.958,1,2.59048,50,6.19677,5.44874,4.75163
B2,-93.078,-30.648,2,3.02221,44,5.34058,4.77041,3.24395
B2,-81.946,-29.596,2,2.92147,52,7.51158,7.35665,4.57063
B2,-76.867,-18.469,2,3.20143,82,8.16825,8.51788,6.49253
B2,-76.076,-21.593,1,2.90939,34,5.3656,4.86063,3.64108
B2,-56.848,3.212,2,2.87382,69,8.59151,8.26093,7.73097
B2,-106.423,-26.096,2,2.98641,39,5.49717,4.71719,2.93443
B2,-5.443,-10.854,2,2.79364,45,8.64266,8.31458,6.03358
B2,-19.770,26.566,2,2.96382,57,7.11264,7.46978,6.10788
B2,-84.635,5.616,2,2.94901,38,13.628,13.4216,13.5646
B2,-63.908,-13.198,2,2.75636,18,4.47996,4.07275,2.76229
B2,-89.536,-9.748,1,2.93643,52,3.89398,4.40175,2.98754
B2,-69.911,-14.493,2,3.02034,29,5.13539,5.1857,3.76068
B2,-97.251,-29.559,2,2.72179,29,4.49249,4.05138,3.25978
B2,-67.237,-7.610,1,2.86321,43,12.2845,12.7049,12.1964
B2,-77.071,-24.521,2,2.86157,47,4.89975,5.88299,3.99794
B2,-13.281,2.424,2,2.77283,73,12.0835,11.9136,11.0531
B2,-76.858,-17.480,1,2.96745,31,5.6235,4.31528,2.82857
B2,-36.801,-14.412,1,2.8838,70,11.8247,12.2015,10.7788
B2,-98.968,-11.856,2,2.76307,34,6.2102,4.46018,3.50471
B2,-37.751,-4.798,2,2.92231,67,9.34489,8.20932,5.54036
B2,-78.819,-24.906,2,2.90117,38,7.28523,7.09364,5.83753
B2,-60.151,16.974,2,2.80446,30,6.96087,6.70735,5.24043
B2,22.004,-13.966,2,2.81679,34,12.1403,11.357,10.6384
B2,-71.910,-27.200,1,3.0788,61,5.56313,5.52903,3.74264
B2,-17.784,-13.145,2,2.82067,68,8.28547,7.95713,6.69611
B2,-92.751,-14.417,2,2.83881,57,7.96684,7.34494,6.18004
B2,-115.248,-32.393,2,3.06143,69,4.91191,4.66526,3.25085
B2,-82.166,8.568,1,2.8462,54,10.2214,9.35129,9.14777
B2,-126.938,-28.057,2,3.06772,31,3.85189,4.17049,3.14182
B2,-91.583,-1.801,2,2.95721,36,5.99905,5.53813,4.35673
B2,-6.272,38.288,1,2.77819,48,8.49577,6.84625,5.96257
B2,-96.930,52.876,2,2.94085,35,7.82792,6.8532,4.92438
B2,-102.009,-23.151,2,2.9669,36,6.97367,6.46318,5.11583
B2,-75.725,47.104,1,2.61176,33,9.7675,9.06243,8.7449
B2,-64.834,1.230,2,2.90501,66,12.4671,13.254,12.8523
B2,16.055,5.998,1,3.04293,108,11.2718,11.3803,10.5668
B2,12.334,-21.592,2,2.96473,67,10.9332,8.29788,6.49183
B2,-107.802,-35.530,1,2.79861,37,3.44211,3.19178,2.14048
B2,-80.479,-26.201,2,2.90436,42,6.6717,5.72681,3.07103
B2,-96.892,-16.731,2,2.91072,69,6.62766,6.44233,5.83644
B2,-59.251,-3.071,1,2.78158,44,9.88253,10.0051,9.51423
B2,-94.371,-16.491,2,2.87575,54,6.40168,5.1899,4.06756
B2,-3.651,-16.331,2,2.81118,69,9.85698,9.34811,7.94984
B2,-85.593,-0.162,1,2.67568,18,6.57714,6.05894,4.50832
B2,-106.589,-27.378,2,3.08309,29,6.19236,5.78973,3.10849
B2,-73.724,-31.327,2,2.96787,31,8.15485,6.91471,5.22804
B2,-26.288,-19.031,1,2.86682,62,11.3118,10.5097,10.7722
B2,-100.177,-32.741,1,2.9575,46,6.0478,5.03272,3.60202
B2,-101.457,8.175,2,2.92743,32,5.51803,4.71469,3.77514
B2,-109.031,-23.898,2,2.85984,41,6.52329,7.13443,5.07393
B2,-21.853,-17.837,2,2.93568,36,8.50185,8.26005,7.9251
B2,-44.104,-11.773,2,2.9745,42,9.91891,10.0807,9.46293
B2,-43.828,-8.374,2,2.78264,43,12.489,12.4214,12.3285
B2,-61.612,4.426,2,2.99614,37,11.467,11.8951,11.7007
B2,-14.675,53.419,2,2.79197,29,10.9319,10.7605,9.58393
B2,-53.270,-20.248,2,2.79346,48,7.2879,6.64125,4.85918
B2,-28.414,5.393,2,2.90906,64,11.3263,10.9954,10.5946
B2,-67.119,-17.495,2,2.91587,20,7.56981,7.36583,5.25525
B2,-66.302,-5.079,2,2.87908,40,9.32507,7.82893,6.14153
B2,-86.691,-6.284,2,2.91831,31,5.49439,5.14172,3.60507
B2,-75.070,-9.055,2,2.90734,49,10.583,9.7443,8.28202
B2,-57.906,-25.394,2,2.77709,46,5.34483,3.98382,3.00256
B2,-23.388,29.979,2,2.86475,46,10.3407,10.4111,10.3733
B2,43.965,15.435,2,3.11598,66,12.1452,9.80363,9.79183
B2,-35.884,21.070,1,2.77878,30,7.48677,5.63174,4.74063
B2,-98.265,4.370,2,2.86527,38,5.58219,5.01055,4.67982
B2,-16.268,-9.797,2,2.88223,57,10.6421,11.329,10.2334
B2,-36.288,21.085,1,2.76141,65,9.32291,8.71462,8.11753
B2,-110.912,-44.949,2,2.95388,23,4.19091,3.41554,2.74036
B2,-59.126,-22.781,2,3.06294,25,5.17431,5.14653,4.28948
B2,-86.890,13.523,2,3.08196,49,12.9926,12.7027,11.7255
B2,-92.298,-20.757,2,2.94721,31,5.87596,4.32943,2.91952
B2,-64.000,-16.012,1,2.9525,64,6.00697,5.73667,4.64811
B2,-104.402,-12.026,2,3.05938,33,6.85435,6.64114,4.22674
B2,-89.388,19.231,2,2.71001,90,8.63702,9.5212,7.75435
B2,-78.091,-10.235,1,3.1755,44,7.96787,6.75563,4.52545
B2,-32.787,-4.782,2,2.88412,72,13.7865,14.1558,13.6403
B2,-35.956,9.383,1,2.96331,39,11.4792,11.1828,11.1705
B2,-5.416,48.526,2,3.0414,75,11.7496,11.2361,10.9045
B2,-56.516,-8.169,2,3.0466,19,5.20592,5.01024,3.58558
B2,-39.671,6.113,1,2.80948,41,11.0763,11.3127,10.8848
B2,-62.890,-2.388,2,2.90078,40,10.7819,10.576,10.4696
B2,-64.145,-7.743,2,2.89609,113,12.6036,12.1131,10.9655
B2,-25.343,-9.239,1,2.80115,125,10.4369,10.2431,9.88729
B2,-20.355,153.441,2,2.89448,36,5.9757,4.06892,3.35932
B2,-86.497,-31.644,1,3.0089,56,7.65544,7.6147,5.56213
B2,-44.954,1.220,2,2.82729,20,8.2056,7.49483,6.79547
B2,-94.101,-18.393,2,2.88672,53,5.92728,4.94678,3.85007
B2,-61.268,-1.646,2,2.99027,45,10.1966,9.6707,9.70724
B2,-95.528,7.227,2,2.84625,34,5.64541,5.31061,3.50775
B2,-74.028,-28.556,1,2.858,31,6.79171,4.39758,3.75996
B2,-57.789,-10.057,1,2.8864,32,5.60504,3.81964,2.5396
B2,-22.795,43.521,2,2.71231,77,7.86084,7.63489,6.30311
B2,-121.401,-32.994,2,2.90175,42,5.66111,4.11246,3.05234
B2,-104.758,-15.499,2,2.90765,25,5.40024,5.43179,4.11393
B2,-84.615,-27.562,2,2.93055,43,8.91844,7.91923,6.5033
B2,-2.358,-33.400,2,2.84763,94,10.3388,7.38832,5.95428
B2,-115.809,-25.431,2,2.98159,47,7.11778,6.31361,4.94175
B2,-59.840,-3.283,2,2.81418,49,10.6747,11.2471,10.4461
B2,-54.866,-26.178,2,2.78041,46,7.58681,7.28355,5.11749
B2,-55.696,-22.686,2,2.83978,50,11.3397,10.1553,8.42353
B2,-35.615,-5.871,1,2.65823,42,14.0428,13.9594,12.4206
B2,-21.721,-15.601,2,3.02996,45,10.1607,10.149,8.6279
B2,-64.165,-11.375,2,2.90439,97,13.2338,13.5095,13.3675
B2,-45.177,-6.334,2,3.15332,108,10.6113,11.1541,10.7553
B2,-41.886,-10.449,2,2.6933,86,10.9598,10.7027,10.3206
B2,-76.138,-13.457,1,2.94689,66,4.65911,6.04118,4.29582
B2,-53.814,-35.015,1,2.95185,50,9.60486,8.07224,6.7802
B2,-51.251,39.397,1,2.86905,60,12.0219,12.7765,12.3861
B2,-45.683,10.485,1,2.93585,55,12.4955,12.3158,12.2127
B2,65.825,-3.876,1,2.89537,48,12.0742,13.307,10.4674
B2,-93.718,-8.936,2,2.8096,64,6.10873,5.09397,3.32852
B2,11.731,-13.896,2,2.7582,64,6.21209,5.42061,3.53418
B2,-17.625,10.784,1,2.96815,70,7.59192,6.5896,5.64477
B2,-50.869,-22.007,1,2.83157,32,8.09939,7.57391,6.3765
B2,14.403,-16.729,2,2.80348,57,7.8645,7.71532,5.74117
B2,1.912,58.040,2,2.61921,50,13.8921,13.9412,13.9702
B2,2.267,-7.618,1,2.64753,75,12.8938,11.1039,11.0404
B2,-27.811,-0.103,2,3.01085,46,7.05503,6.07597,4.87567
B2,-95.135,-17.686,2,2.75946,61,6.13287,5.14073,4.00016
B2,-89.999,-4.800,1,2.84878,63,7.12894,6.09035,5.11394
B2,-28.605,26.930,1,2.8172,76,12.968,13.4094,11.9172
B2,-82.053,-28.524,2,2.94228,57,7.96154,7.32228,5.38362
B2,-109.616,17.758,2,2.74828,27,7.07028,6.79748,4.67797
B2,-62.734,-13.959,2,2.87901,50,7.36424,7.46756,7.00055
B2,29.694,-1.644,1,2.80223,96,7.92305,8.33257,7.50036
B2,-14.366,0.389,1,2.62322,57,10.6191,10.7916,9.26203
B2,3.932,-18.426,1,2.79776,66,10.1454,9.2471,8.34695
B2,-94.573,-6.887,2,2.84325,30,4.73262,5.09076,3.82683
B2,-73.051,-2.280,1,2.79388,84,8.99979,8.58868,8.60956
B2,-76.048,-11.860,1,2.91645,42,7.83842,7.2768,6.25832
B2,-83.119,-32.932,2,2.90236,37,5.73927,6.1258,4.08123
B2,-112.974,-29.318,2,2.85418,34,5.41215,4.68068,3.29809
B2,-33.763,-11.879,2,2.90596,63,9.66481,9.99615,9.98953
B2,-20.637,-11.139,1,2.77237,85,10.6839,12.5494,11.3209
B2,-22.415,-9.529,1,2.54535,71,10.6659,9.59059,8.9018
B2,-76.888,-24.385,2,2.8784,46,10.8734,9.31508,7.69085
B2,-68.460,6.235,1,2.96461,24,4.77383,5.23312,4.20041
B2,-8.922,37.572,2,3.21966,66,8.1474,7.73437,5.65987
B2,6.483,26.263,2,2.67453,42,12.1111,10.0946,7.41155
B2,-11.295,4.686,2,2.9182,71,10.1779,11.2491,11.5604
B2,-38.498,-35.589,2,2.79191,51,5.90266,5.78471,3.60277
B2,-75.279,-15.769,2,2.80286,43,5.52224,4.70342,4.00919
B2,-70.898,-23.290,2,2.9347,63,9.15712,8.10134,6.90854
B2,-57.419,-13.685,2,2.86494,28,8.42058,7.41673,5.52952
B2,-19.665,-11.203,1,2.83335,71,11.4964,10.7162,10.4199
B2,-82.895,-21.151,2,2.8883,70,4.57098,3.65862,3.15273
B2,-74.635,5.014,2,2.79862,35,7.91105,7.36161,5.0339
B2,-25.949,19.474,2,2.8334,46,7.70868,7.77352,4.72011
B2,-8.805,34.549,1,2.88785,90,8.28606,7.72651,6.28126
B2,-56.618,14.874,1,2.96027,51,9.91632,9.45372,9.01352
B2,-11.539,95.071,1,2.76606,61,9.5969,8.69236,7.89142
B2,-78.619,-23.927,2,2.88148,45,8.22191,7.29174,5.41129
B2,-36.777,0.126,2,2.91941,24,12.0104,11.7942,11.2024
B2,-80.811,65.532,2,2.96624,33,5.0315,5.59837,3.67009
B2,-11.673,-9.003,1,2.67206,38,10.4866,10.4154,9.61082
B2,-54.095,-15.829,1,2.89257,44,9.43878,7.81018,6.99912
B2,-36.551,100.800,2,2.89418,52,6.67917,6.08371,4.92271
B2,-127.990,-23.677,2,3.24026,19,4.25973,4.11131,2.57234
B2,-2.210,-7.147,1,2.56531,30,9.32047,8.38498,7.70143
B2,-68.213,-7.315,1,2.8332,35,10.8031,9.41464,8.39288
B2,-46.822,-17.775,2,2.86822,48,7.23863,6.88431,5.6211
B2,53.579,11.385,2,3.12847,78,8.2368,8.58415,7.92489
B2,-34.585,-30.415,1,2.42941,53,9.37185,7.21056,5.08545
B2,-83.498,138.267,2,2.93097,32,7.26123,6.94077,4.13343
B2,-67.411,-5.500,2,2.97638,106,12.0889,12.7223,11.7884
B2,14.844,-17.255,2,2.90589,109,13.0681,12.464,11.1246
B2,-77.519,-22.291,1,2.66739,23,7.41163,6.74744,5.18753
B2,27.514,62.704,1,2.8337,65,13.1516,13.2892,11.7269
B2,37.178,-0.499,1,2.72245,149,9.39697,8.30676,6.61227
B2,-72.065,-18.101,2,3.14103,28,7.38486,6.93527,5.42286
B2,53.692,89.959,2,2.48438,62,12.618,12.6795,11.4365
B2,-44.724,34.864,2,2.95131,87,6.89515,6.30919,6.22218
B2,-116.551,11.160,2,3.09278,43,5.02029,5.54015,4.59911
B2,-34.999,69.355,2,3.21316,77,6.43146,6.24804,4.52259
B2,-128.496,41.495,1,2.7455,53,5.09977,5.41483,4.12239
B2,-95.964,14.893,2,3.04843,49,7.90231,6.75945,5.10057
B2,-17.181,41.864,2,2.78899,59,11.6907,12.7465,12.2335
B2,-56.935,-18.444,1,3.0913,56,13.0294,13.2194,11.848
B2,-76.295,5.356,2,2.64394,56,10.9643,10.9948,10.3883
B2,-92.747,-30.712,2,2.85657,44,8.1411,7.30465,4.75544
B2,-21.069,0.388,2,2.84286,63,8.68515,7.73882,6.69074
B2,-97.118,23.690,1,3.14674,86,6.04992,5.04835,4.23236
B2,-80.292,-24.110,2,2.63322,46,6.62439,6.02851,4.29004
B2,-52.375,-19.684,1,2.86792,42,6.66132,6.93715,6.70355
B2,-59.679,-9.474,2,2.95848,56,11.729,11.7959,11.2814
B2,-67.621,-23.374,2,2.95784,82,8.50678,7.95039,4.98647
B2,-75.418,-39.107,2,2.74939,32,5.22895,3.91696,2.85876
B2,-84.465,18.685,2,3.01283,54,11.5948,11.6503,10.8982
B2,6.523,-6.180,2,3.00507,77,9.92035,8.77799,7.3401
B2,-39.256,59.883,2,3.20621,46,7.46829,7.88668,5.16057
B2,-34.928,57.052,2,2.60427,68,7.13227,6.62807,5.91631
B2,-3.183,67.065,1,2.88925,78,7.92064,6.84053,6.62135
B2,-111.540,-12.581,1,3.01084,46,3.6381,3.15741,2.24235
B2,28.767,25.783,2,2.90308,28,12.2727,11.1091,10.8695
B2,-79.839,-19.957,2,2.6105,39,7.266,6.52347,4.09587
B2,-74.344,6.568,2,2.87724,63,10.5809,10.9839,9.9822
B2,-75.564,-40.514,2,2.87439,87,5.60394,5.98553,4.04428
B2,-100.191,30.993,2,3.06381,39,8.09334,7.84524,6.10825
B2,-85.383,-14.352,1,2.58322,31,9.05127,8.58149,8.21168
B2,-94.582,58.772,1,3.07321,41,4.97162,4.57682,3.32577
B2,-109.527,-24.323,2,3.03728,55,6.87077,5.97674,4.53065
B2,-88.640,-26.112,2,3.20808,88,6.47521,5.2119,3.88907
B2,-11.396,23.697,2,2.7292,54,14.3639,11.5947,11.3288
B2,-66.934,-5.640,2,2.90369,32,11.7074,12.0167,11.5821
B2,-20.353,-14.100,2,3.00778,44,13.4554,13.0416,12.1503
B2,84.968,-3.924,2,2.82132,126,15.353,12.9011,11.7081
B2,-74.758,-12.715,2,2.78703,57,13.5088,13.5585,12.4811
B2,-37.204,25.020,1,2.92858,42,8.32135,7.86004,7.22046
B2,-53.974,-7.959,2,2.87802,65,10.2252,10.4343,9.57931
C4,-1.219,44.122,2,5.19961,100,14.1153,12.5783,10.9152
C4,-126.408,-31.401,2,5.53227,34,5.4912,4.21927,3.19776
C4,-23.741,-0.491,2,5.6842,63,8.8744,7.41235,6.76772
C4,-31.207,-27.560,1,5.42054,24,7.31521,6.40452,5.49799
C4,-85.585,-3.287,2,5.50357,44,13.2377,13.0599,13.1813
C4,-77.690,-0.393,1,5.62721,66,12.1613,12.5758,11.8092
C4,-58.609,1.549,2,5.53517,56,10.7166,10.6681,9.70207
C4,-102.742,-23.552,2,5.7085,32,6.17654,6.81633,5.24131
C4,-73.104,0.478,2,5.34582,51,12.4139,12.2946,12.0655
C4,-67.247,-25.327,2,5.34774,43,7.43814,7.18239,3.9549
C4,-121.707,-26.888,1,5.76531,39,5.20115,4.53594,3.39567
C4,-31.825,-16.828,2,5.16509,41,7.56011,6.72214,6.37709
C4,-4.321,34.062,2,5.73835,36,8.57715,7.49731,6.68805
C4,-25.364,20.562,2,5.58742,124,12.0213,11.7813,11.4508
C4,-56.971,8.950,2,5.50346,39,11.2025,10.4761,8.95842
C4,-80.135,-17.822,2,5.38333,22,4.78531,4.86511,3.94943
C4,-64.030,-12.835,2,5.58064,44,6.4014,6.33191,5.24153
C4,-93.816,-16.641,1,5.64937,18,8.17643,7.97241,5.16011
C4,-24.733,-26.179,2,5.24834,52,11.1607,9.8715,8.09991
C4,-99.717,-23.524,1,5.4549,20,5.89829,6.40305,5.23663
C4,-46.356,-11.982,2,5.28908,71,7.07723,5.59272,4.92785
C4,-119.421,-19.165,2,5.44519,49,4.63221,4.06126,2.56255
C4,-123.386,-25.927,2,5.60382,54,4.64273,4.43997,3.54181
C4,-100.523,-20.354,2,5.51359,30,6.99583,6.16373,4.30354
C4,-120.624,-23.139,2,5.45079,18,4.724,4.47868,3.70119
C4,-44.660,-2.138,2,5.623,44,9.3614,9.79618,9.02856
C4,-130.230,-28.883,2,5.44273,24,5.46794,5.09927,3.66594
C4,-34.476,1.867,2,5.41437,63,11.448,10.9412,10.8255
C4,-66.356,-16.819,2,5.43319,27,5.7809,4.47923,4.1179
C4,20.970,19.202,2,5.21744,148,7.38559,8.18199,6.02614
C4,-114.986,26.328,1,5.58953,47,5.69078,6.67571,4.8878
C4,-102.152,71.877,1,5.5111,47,9.32431,8.75813,6.38394
C4,-81.674,-22.408,1,5.69079,43,13.9244,13.8535,12.8221
C4,-56.248,21.066,2,5.4548,25,11.0534,11.5227,10.7906
C4,-122.247,-11.009,1,5.82117,23,5.90202,5.56702,4.76592
C4,-22.692,-18.391,1,4.95442,79,9.31653,5.1972,3.78241
C4,-89.197,17.315,1,5.32089,40,7.44858,6.58908,4.45168
C4,-31.826,13.557,2,5.49603,65,6.98448,6.87441,5.63034
C4,-59.077,5.112,2,5.44375,132,9.95671,9.95749,9.21191
C4,-26.564,80.936,2,5.58661,36,10.1642,8.19702,7.31566
C4,-18.223,12.737,1,5.11029,56,8.5525,8.34626,5.8297
C4,-47.684,27.107,1,5.48495,60,9.62174,8.65203,8.35472
C4,10.655,218.772,2,5.22123,78,11.6769,8.76667,7.61643
C4,-55.336,-15.788,2,5.46753,34,8.85714,8.38678,6.5064
C4,-102.341,-14.764,1,5.55216,42,4.40735,5.08957,3.82691
C4,-21.079,-11.405,2,5.60378,43,13.2964,12.9874,11.8567
C4,-53.921,7.272,2,5.55139,78,10.8864,11.3806,10.1258
C4,-14.001,57.512,2,5.4399,49,7.42991,7.3433,5.6354
C4,-25.902,-7.303,2,5.34141,77,12.3187,12.8817,12.5846
C4,-70.526,-25.254,2,5.61279,37,8.06475,8.4414,6.0398
C4,1.913,89.092,2,5.39676,54,7.3754,8.19199,6.24132
C4,-109.443,-17.421,1,5.27218,26,7.16965,6.88389,5.48213
C4,-99.703,83.535,2,5.44857,46,7.17623,6.16989,4.99133
C4,27.974,-15.924,2,5.37898,60,7.27518,7.08022,4.50413
C4,-110.028,-29.296,2,5.36897,44,6.45963,6.18852,3.9519
C4,-44.661,4.319,2,5.4178,74,12.3024,12.1161,12.0282
C4,2.051,49.177,2,5.50548,50,9.93466,10.3463,9.21868
C4,-114.454,-29.028,2,5.55249,53,6.01276,6.07083,3.3428
C4,-22.833,26.538,2,5.33193,49,10.2344,9.60676,9.81955
C4,-30.402,74.134,2,5.51525,54,7.29576,6.89675,4.58743
C4,-86.487,-22.845,1,5.36964,29,6.20027,5.85921,3.75106
C4,-58.182,10.906,1,5.468,49,10.182,9.75409,8.42343
C4,-129.813,-21.536,2,5.57262,45,4.63813,4.59543,3.59361
C4,-76.670,3.529,2,5.50575,33,10.2314,9.92749,9.41306
C4,18.439,53.871,2,5.1376,43,6.65799,6.12426,4.27262
C4,-96.873,34.221,2,5.5938,57,6.03131,5.70129,4.09804
C4,-25.416,-8.251,2,5.01153,34,7.53488,6.57184,4.33709
C4,-9.582,106.908,2,5.97173,59,10.742,9.78737,10.7496
C4,-111.977,-36.344,2,5.51795,53,7.45569,7.15153,4.93444
C4,-56.542,-18.398,1,5.37462,27,6.51753,6.39505,4.16329
C4,10.197,9.776,2,5.56985,94,12.5774,12.5662,12.7668
C4,-90.939,28.299,2,5.49328,73,11.1651,11.7118,11.4348
C4,-79.446,-28.286,2,5.69949,43,4.56623,4.27939,2.79618
C4,-93.525,-26.009,2,5.37186,28,8.04411,7.54174,6.15637
C4,-62.217,-2.070,2,5.53879,50,12.869,13.2296,13.216
C4,-52.930,-3.619,2,5.54242,46,11.4558,11.466,10.8857
C4,-48.890,5.000,2,5.57999,70,11.4804,12.7814,12.1495
C4,-104.341,-20.092,2,5.55576,18,5.34494,5.72982,4.19919
C4,-44.684,-7.742,2,5.53794,181,11.4818,10.8632,10.6709
C4,-25.123,239.198,1,5.30552,52,10.1401,9.29394,6.97934
C4,-128.975,-38.397,2,5.8468,36,4.18992,3.89324,2.95009
C4,-83.223,-14.392,2,5.44495,87,12.2602,12.4564,12.7693
C4,0.683,-9.731,2,5.47593,50,8.86516,8.74806,8.35441
C4,-22.899,-14.121,1,5.30964,26,10.4976,8.87046,7.69328
C4,-73.854,9.729,2,5.5757,44,12.3666,12.5014,11.1489
C4,-110.675,-10.811,2,5.37311,28,4.84897,4.57945,3.35666
C4,-36.517,-23.241,1,5.25872,43,7.61855,5.40088,4.11688
C4,-79.458,-23.268,2,5.50306,27,6.84285,6.12621,4.53336
C4,-108.800,-24.777,2,5.4032,35,5.87611,5.27941,3.28647
C4,-82.648,-14.291,1,5.4775,62,11.3008,11.5862,11.3162
C4,-55.266,9.468,2,5.60071,26,10.2724,10.6667,9.46812
C4,-86.921,13.374,2,5.41789,61,11.9139,12.0492,12.0913
C4,-69.294,-7.135,2,5.62641,62,10.3108,10.2585,9.58853
C4,-109.866,6.301,1,5.434,61,5.24223,5.10667,3.966
C4,-96.688,-29.781,2,5.45047,51,6.69976,7.03034,5.7892
C4,-65.763,-11.944,1,5.52409,81,10.9385,10.2828,9.56746
C4,5.832,6.932,1,5.39547,50,12.2955,11.4404,11.6482
C4,-103.370,-35.768,1,5.42274,31,7.31307,6.41736,4.78319
C4,-77.881,1.360,2,5.53705,41,10.6285,10.1537,9.40072
C4,-34.659,3.414,2,5.31864,51,10.3055,9.81422,9.27803
C4,-98.343,-16.814,2,5.5288,35,7.26359,6.30872,4.49457
C4,-20.803,17.015,1,5.28563,90,10.6997,11.4274,10.6662
C4,-112.117,-37.343,2,5.72526,31,4.43557,3.49114,2.89495
C4,-76.825,0.848,2,5.38906,24,7.02387,6.69724,4.62795
C4,-34.148,19.734,2,5.47933,127,12.0393,11.5203,10.8556
C4,-83.166,-8.179,2,5.56978,26,6.65902,6.29913,6.11435
C4,-91.970,-31.556,2,5.464,34,7.26756,6.77497,3.96989
C4,-31.716,5.099,2,5.60562,47,10.6582,10.0754,9.62805
C4,-106.164,5.976,2,5.46539,33,7.58799,7.1425,4.56888
C4,-80.352,32.904,2,5.66547,38,6.6018,5.18953,4.85577
C4,-102.951,-20.145,2,5.46148,83,4.8342,4.81791,4.1969
C4,-78.601,-3.754,2,5.52373,36,10.4036,9.7093,8.89808
C4,-89.224,-24.210,2,5.48376,24,6.8182,6.04093,3.88635
C4,-86.041,-20.917,2,5.41443,31,6.94755,6.44016,4.65303
C4,-68.237,-8.957,2,5.58858,77,11.1655,12.1981,10.688
C4,-42.175,-13.143,2,5.45814,97,5.79074,4.53953,3.39768
C4,-82.522,-13.166,1,5.38628,21,5.58209,5.53855,4.62412
C4,-14.974,-21.932,1,4.90848,57,13.1037,11.2689,8.65092
C4,-90.493,-29.379,2,5.40895,55,5.82627,5.43856,4.64961
C4,-14.318,20.890,2,5.10997,33,10.9035,8.29491,7.27079
C4,-78.879,26.888,1,5.45705,57,11.2681,11.2825,11.7468
C4,-80.700,-6.713,2,5.69846,62,11.8103,11.7935,11.596
C4,-67.260,4.300,2,5.74956,34,12.5272,12.8945,12.5415
C4,-77.101,-1.517,1,5.33475,34,11.3945,11.3377,10.8901
C4,-99.253,-21.153,1,5.76343,24,6.31427,5.32306,3.7012
C4,-89.431,-23.998,1,5.39119,47,8.65005,8.10927,6.80255
C4,-98.908,-9.604,2,5.39575,23,5.32407,4.60822,3.99702
C4,-99.968,-12.030,2,5.60747,66,4.88705,5.35643,3.50852
C4,-91.736,-11.923,2,5.56555,24,6.14391,6.12103,5.42998
C4,-133.624,-39.845,2,5.57415,39,3.52788,3.24742,2.25876
C4,-94.181,-7.071,2,5.74099,38,5.66834,4.27671,3.32774
C4,-86.896,-8.899,2,5.65596,26,9.31795,9.04108,8.11068
C4,-66.959,-6.516,2,5.64868,46,10.2451,9.9293,9.38924
C4,-18.948,55.562,1,5.52913,70,14.5419,13.8479,13.5697
C4,-130.346,-36.990,1,5.38034,17,3.14797,2.94925,2.19265
C4,-81.151,-14.402,2,5.42945,57,12.9501,13.8454,13.6936
C4,-51.128,-14.807,2,5.3901,67,8.20544,8.33309,6.11412
C4,-109.205,-35.287,2,5.48459,43,6.5717,6.58798,4.80785
C4,-52.697,-20.026,1,5.41697,39,9.63857,8.26767,6.72098
C4,-127.596,-26.867,2,5.65183,30,2.92452,3.61695,2.88201
C4,-39.605,20.440,1,5.58538,70,10.8222,10.259,10.4166
C4,-117.262,-26.934,2,5.35695,28,6.75098,6.07132,4.08288
C4,-90.729,-21.146,1,5.42695,24,6.23353,6.06151,5.11466
C4,-0.563,264.717,1,5.28393,53,11.7951,10.4916,10.5717
C4,-60.919,39.719,2,5.53172,38,10.2672,10.5135,9.70602
C4,-32.039,-12.844,2,5.56899,70,10.4848,10.8004,10.12
C4,-25.904,-17.833,2,5.50623,95,7.22441,6.95241,5.10263
C4,-19.236,-0.755,1,5.63219,55,11.3181,12.6537,12.2238
C4,-105.809,1.754,2,5.57038,45,5.03189,5.39923,4.46378
C4,-136.636,-38.166,2,5.48657,42,3.12627,3.04695,2.22398
C4,-102.030,-38.482,2,5.36964,46,7.78702,7.09102,5.51433
C4,-81.474,-4.329,2,5.73407,22,11.4058,11.4108,11.2931
C4,-38.879,-12.929,2,5.38499,38,8.11169,7.90868,6.74499
C4,-66.284,-23.800,2,5.44318,66,5.02221,4.19819,3.17143
C4,-118.415,-9.500,2,5.50021,25,3.6419,3.67278,3.18345
C4,-131.071,-34.657,2,5.63814,34,4.5724,4.322,3.27047
C4,-113.913,-23.857,2,5.49859,34,6.10256,5.50502,4.48233
C4,-67.476,84.609,2,5.24111,83,11.3916,11.1007,10.4601
C4,-106.582,-6.300,2,5.55812,48,5.55836,3.8692,2.99174
